Date,Open,High,Low,Close,Adj Close,Volume
2011-09-06,54.000000,54.759998,53.500000,54.540001,50.538471,34300
2011-09-07,55.290001,55.299999,54.630001,55.279999,51.224186,22700
2011-09-08,55.200001,56.500000,55.000000,55.270000,51.214924,58600
2011-09-09,54.919998,55.779999,54.500000,55.349998,51.289040,33000
2011-09-12,54.970001,55.759998,54.630001,55.459999,51.390972,24800
2011-09-13,55.480000,55.790001,54.250000,54.880001,50.853535,27800
2011-09-14,55.360001,56.000000,54.779999,55.630001,51.548512,32600
2011-09-15,56.150002,56.150002,55.610001,56.119999,52.002563,21500
2011-09-16,56.369999,57.099998,55.480000,55.480000,51.409519,46500
2011-09-19,55.049999,55.869999,54.240002,55.040001,51.001789,19100
2011-09-20,55.230000,55.790001,54.770000,54.770000,50.751614,21400
2011-09-21,54.919998,55.910000,54.009998,54.220001,50.241966,16400
2011-09-22,54.000000,56.209999,53.860001,55.880001,51.780170,50500
2011-09-23,55.700001,56.709999,55.000000,55.599998,51.520691,18600
2011-09-26,55.689999,56.549999,54.160000,56.340000,52.206409,16900
2011-09-27,56.939999,56.939999,55.279999,55.570000,51.492901,24100
2011-09-28,55.990002,55.990002,55.000000,55.200001,51.150059,34600
2011-09-29,55.950001,56.090000,54.139999,55.799999,51.706032,20200
2011-09-30,55.290001,56.639999,55.099998,55.459999,51.390972,18900
2011-10-03,55.169998,56.360001,52.000000,52.080002,48.258968,32500
2011-10-04,52.080002,53.459999,50.259998,52.459999,48.611092,75400
2011-10-05,52.720001,52.959999,50.990002,52.480000,48.629620,18100
2011-10-06,52.680000,53.410000,51.650002,53.279999,49.370930,20200
2011-10-07,53.720001,53.759998,51.779999,52.169998,48.342365,20700
2011-10-10,53.000000,53.889999,52.189999,53.869999,49.917633,21200
2011-10-11,53.369999,54.389999,53.320000,54.290001,50.306835,14200
2011-10-12,54.740002,56.910000,54.490002,56.580002,52.428810,21800
2011-10-13,56.500000,56.500000,55.020000,55.900002,51.798706,20800
2011-10-14,56.580002,57.740002,56.049999,57.349998,53.142303,21000
2011-10-17,57.349998,57.349998,54.369999,55.189999,51.140789,36700
2011-10-18,55.669998,57.349998,55.490002,57.090000,52.901386,29400
2011-10-19,57.279999,57.349998,55.880001,56.049999,51.937698,11700
2011-10-20,56.500000,56.880001,55.639999,55.639999,51.557774,5400
2011-10-21,56.880001,57.099998,56.049999,56.869999,52.697533,12300
2011-10-24,57.000000,57.810001,56.270000,57.799999,53.559311,48200
2011-10-25,57.369999,57.369999,55.520000,55.520000,51.446587,15300
2011-10-26,56.099998,57.139999,55.549999,56.290001,52.160084,13200
2011-10-27,57.790001,58.790001,57.090000,58.450001,54.161617,27700
2011-10-28,58.130001,58.480000,56.400002,56.619999,52.465874,21500
2011-10-31,56.459999,57.180000,55.939999,56.119999,52.002563,29500
2011-11-01,55.169998,56.000000,54.619999,55.090000,51.048122,37800
2011-11-02,55.110001,56.820000,55.110001,56.400002,52.262009,17600
2011-11-03,56.410000,57.990002,55.549999,57.599998,53.611607,16000
2011-11-04,57.389999,57.570000,56.310001,57.270000,53.304462,13700
2011-11-07,57.259998,57.349998,55.970001,56.200001,52.308559,13100
2011-11-08,56.500000,57.799999,56.250000,57.500000,53.518532,11200
2011-11-09,56.270000,56.520000,54.980000,55.000000,51.191654,24700
2011-11-10,56.009998,56.009998,53.750000,54.259998,50.502892,25300
2011-11-11,55.320000,55.320000,54.000000,54.500000,50.726261,23200
2011-11-14,54.759998,54.759998,53.939999,54.279999,50.521488,16600
2011-11-15,54.189999,55.180000,54.139999,55.090000,51.275406,17100
2011-11-16,54.480000,55.220001,54.330002,54.369999,50.605282,13600
2011-11-17,54.610001,55.150002,54.410000,54.810001,51.014805,14900
2011-11-18,54.919998,56.200001,54.910000,55.580002,51.731499,12100
2011-11-21,55.150002,55.150002,54.310001,54.509998,50.735573,14300
2011-11-22,54.680000,54.740002,53.240002,53.740002,50.018890,9400
2011-11-23,53.430000,53.990002,51.529999,51.779999,48.194607,18400
2011-11-25,51.970001,52.779999,51.529999,51.580002,48.008465,5300
2011-11-28,53.240002,54.099998,52.610001,53.990002,50.251587,21300
2011-11-29,53.840000,54.310001,53.090000,54.009998,50.270195,6100
2011-11-30,55.320000,56.000000,54.279999,56.000000,52.122410,34300
2011-12-01,55.459999,55.500000,53.570000,53.720001,50.000278,23400
2011-12-02,54.150002,54.990002,53.930000,54.790001,50.996178,8700
2011-12-05,55.020000,55.070000,53.150002,53.520000,49.814114,25700
2011-12-06,54.330002,55.660000,54.220001,55.570000,51.722164,21400
2011-12-07,55.139999,55.389999,54.189999,54.660000,50.875187,27100
2011-12-08,54.299999,54.369999,53.000000,53.230000,49.544201,25000
2011-12-09,53.639999,55.389999,53.480000,55.040001,51.228874,15100
2011-12-12,54.959999,54.959999,54.020000,54.480000,50.707653,16700
2011-12-13,54.590000,55.419998,53.720001,53.720001,50.000278,29600
2011-12-14,53.439999,54.759998,53.439999,54.000000,50.260887,20900
2011-12-15,54.450001,54.450001,53.299999,54.160000,50.409805,15900
2011-12-16,54.259998,54.590000,53.279999,54.110001,50.363270,32400
2011-12-19,54.369999,55.759998,54.000000,54.029999,50.288811,15300
2011-12-20,54.599998,55.349998,54.240002,55.150002,51.331261,18700
2011-12-21,55.139999,55.900002,54.529999,55.740002,51.880402,39300
2011-12-22,55.669998,56.650002,55.630001,56.650002,52.727402,23700
2011-12-23,56.740002,56.990002,56.500000,56.849998,52.913548,10400
2011-12-27,56.919998,56.919998,56.630001,56.740002,52.811161,7300
2011-12-28,56.750000,56.750000,55.759998,55.759998,51.899021,7600
2011-12-29,56.009998,56.840000,56.009998,56.840000,52.904243,9400
2011-12-30,58.169998,59.810001,57.279999,58.549999,54.495838,36200
2012-01-03,59.189999,59.189999,58.099998,58.599998,54.542374,37200
2012-01-04,58.400002,58.720001,57.639999,57.669998,53.676765,18500
2012-01-05,57.740002,58.369999,57.419998,57.779999,53.779152,8500
2012-01-06,57.759998,58.189999,56.730000,56.730000,52.801865,17400
2012-01-09,57.520000,57.520000,56.799999,57.139999,53.183456,12200
2012-01-10,57.939999,58.200001,57.450001,57.650002,53.658150,12100
2012-01-11,57.639999,57.639999,56.660000,57.299999,53.332386,20700
2012-01-12,57.220001,58.160000,56.950001,58.160000,54.132832,35800
2012-01-13,57.959999,58.250000,57.369999,58.000000,53.983921,10400
2012-01-17,58.509998,58.509998,57.630001,58.320000,54.281754,12600
2012-01-18,57.770000,58.770000,57.580002,58.459999,54.412067,22300
2012-01-19,58.689999,58.779999,58.240002,58.520000,54.467911,10900
2012-01-20,56.740002,59.000000,56.509998,59.000000,54.914661,21400
2012-01-23,59.000000,59.700001,58.790001,59.290001,55.184589,12100
2012-01-24,59.320000,60.290001,59.150002,60.230000,56.059509,15800
2012-01-25,60.520000,60.520000,59.619999,60.099998,55.938507,17200
2012-01-26,60.520000,60.700001,60.119999,60.320000,56.143269,14100
2012-01-27,60.480000,61.990002,60.480000,61.380001,57.129883,18700
2012-01-30,61.439999,61.520000,60.040001,60.119999,55.957130,19300
2012-01-31,60.660000,61.480000,60.160000,61.000000,56.776203,13700
2012-02-01,61.169998,61.970001,60.950001,61.770000,57.729473,18200
2012-02-02,61.900002,61.900002,61.020000,61.900002,57.850967,9100
2012-02-03,62.290001,63.980000,61.919998,63.480000,59.327610,18900
2012-02-06,63.930000,63.930000,62.549999,63.090000,58.963131,16100
2012-02-07,63.500000,63.990002,62.000000,63.240002,59.103310,20000
2012-02-08,63.650002,64.620003,63.450001,64.260002,60.056591,25600
2012-02-09,64.309998,64.699997,63.830002,64.260002,60.056591,9500
2012-02-10,64.209999,64.660004,63.000000,63.189999,59.056583,15100
2012-02-13,63.820000,64.089996,63.240002,64.029999,59.841629,9200
2012-02-14,64.190002,64.389999,63.290001,64.059998,59.869675,6100
2012-02-15,64.059998,64.059998,62.900002,63.029999,58.907040,20500
2012-02-16,63.000000,64.750000,62.000000,64.290001,60.084618,43300
2012-02-17,64.650002,64.970001,64.089996,64.790001,60.551918,15800
2012-02-21,64.489998,64.489998,63.380001,64.239998,60.037899,21900
2012-02-22,64.190002,64.510002,63.820000,64.199997,60.000519,6300
2012-02-23,64.480003,64.739998,64.199997,64.739998,60.505192,20600
2012-02-24,64.739998,64.870003,64.430000,64.720001,60.486507,8900
2012-02-27,64.580002,64.949997,64.000000,64.889999,60.645397,6800
2012-02-28,64.949997,64.949997,64.360001,64.709999,60.477161,7000
2012-02-29,64.660004,64.989998,64.440002,64.440002,60.224831,13800
2012-03-01,64.889999,65.250000,64.500000,64.500000,60.280899,16300
2012-03-02,64.589996,65.269997,64.000000,64.260002,60.056591,20900
2012-03-05,64.510002,64.889999,64.120003,64.339996,60.131348,5000
2012-03-06,64.160004,64.510002,63.580002,63.680000,59.514526,16300
2012-03-07,63.750000,64.370003,63.580002,64.239998,60.037899,9200
2012-03-08,64.769997,64.860001,63.639999,64.000000,59.813602,10600
2012-03-09,64.000000,64.000000,63.560001,63.759998,59.589298,7900
2012-03-12,63.630001,64.550003,63.130001,63.680000,59.514526,11600
2012-03-13,64.000000,64.849998,63.380001,64.779999,60.542572,11400
2012-03-14,65.000000,65.000000,63.169998,63.250000,59.112648,22400
2012-03-15,63.270000,63.270000,62.000000,62.919998,58.804245,34700
2012-03-16,62.770000,63.169998,62.020000,63.040001,58.916393,25400
2012-03-19,62.860001,63.270000,62.330002,62.450001,58.364990,19400
2012-03-20,62.400002,62.840000,62.349998,62.380001,58.299568,6800
2012-03-21,62.730000,62.730000,61.500000,61.610001,57.579945,12400
2012-03-22,61.259998,62.419998,61.180000,61.599998,57.570595,21700
2012-03-23,61.759998,62.680000,61.759998,62.000000,57.944416,22100
2012-03-26,62.770000,63.470001,62.020000,62.639999,58.542557,24200
2012-03-27,62.680000,63.099998,62.470001,62.680000,58.579941,8600
2012-03-28,62.939999,62.939999,61.830002,62.410000,58.327599,11800
2012-03-29,61.980000,62.990002,61.980000,62.900002,58.785561,13800
2012-03-30,63.369999,63.369999,62.669998,62.740002,58.636009,8800
2012-04-02,62.980000,63.299999,62.799999,63.299999,59.159386,16900
2012-04-03,63.000000,63.290001,62.459999,62.709999,58.607975,14300
2012-04-04,62.419998,62.959999,62.090000,62.509998,58.421066,13800
2012-04-05,62.480000,62.869999,62.230000,62.869999,58.757511,19500
2012-04-09,62.599998,62.869999,62.250000,62.459999,58.374332,13500
2012-04-10,62.669998,62.869999,61.060001,61.060001,57.065907,23700
2012-04-11,61.860001,62.540001,61.549999,62.540001,58.449093,11400
2012-04-12,62.680000,63.299999,62.660000,63.279999,59.140682,12300
2012-04-13,63.270000,63.270000,62.220001,62.310001,58.234154,9900
2012-04-16,62.799999,63.250000,62.060001,62.570000,58.477142,8700
2012-04-17,63.000000,63.480000,62.619999,63.169998,59.037891,10000
2012-04-18,63.250000,63.290001,62.119999,62.400002,58.318264,10800
2012-04-19,62.619999,62.849998,61.549999,61.750000,57.710777,11000
2012-04-20,62.400002,62.840000,62.080002,62.419998,58.336945,16400
2012-04-23,62.180000,62.180000,61.099998,61.150002,57.150013,17500
2012-04-24,61.580002,61.939999,61.470001,61.759998,57.720116,6600
2012-04-25,62.889999,63.389999,62.049999,62.279999,58.206116,24900
2012-04-26,62.619999,63.630001,62.619999,63.560001,59.402382,44100
2012-04-27,64.000000,64.500000,63.490002,64.489998,60.271530,32200
2012-04-30,64.889999,64.889999,64.000000,64.150002,59.953785,22000
2012-05-01,64.709999,64.739998,62.709999,62.910000,58.794899,26000
2012-05-02,62.709999,63.080002,62.130001,62.509998,58.654156,24700
2012-05-03,62.230000,62.740002,61.750000,62.160000,58.325741,22000
2012-05-04,62.220001,62.950001,61.779999,62.480000,58.626003,22300
2012-05-07,62.580002,63.320000,62.369999,63.310001,59.404797,12000
2012-05-08,62.869999,64.480003,62.400002,63.939999,59.995945,31200
2012-05-09,63.450001,63.799999,62.450001,62.500000,58.644756,27000
2012-05-10,63.139999,63.139999,62.340000,62.660000,58.794903,27000
2012-05-11,62.360001,63.389999,62.099998,62.250000,58.410187,9500
2012-05-14,62.119999,62.599998,61.610001,61.810001,57.997330,17500
2012-05-15,62.160000,62.740002,61.849998,61.860001,58.044243,14000
2012-05-16,62.380001,62.869999,62.080002,62.349998,58.504009,30700
2012-05-17,62.560001,62.709999,62.000000,62.000000,58.175602,13200
2012-05-18,61.750000,61.779999,60.139999,60.470001,56.739994,29500
2012-05-21,60.139999,60.959999,60.099998,60.959999,57.199764,14000
2012-05-22,60.869999,61.389999,60.290001,60.660000,56.918251,12000
2012-05-23,60.910000,60.950001,60.250000,60.799999,57.049625,18000
2012-05-24,61.430000,61.430000,60.259998,60.970001,57.209160,10000
2012-05-25,61.020000,61.259998,60.520000,60.750000,57.002712,11000
2012-05-29,61.320000,61.790001,60.540001,61.310001,57.528179,13000
2012-05-30,60.959999,61.400002,60.709999,61.049999,57.284210,9400
2012-05-31,61.340000,61.700001,60.410000,61.270000,57.490639,20300
2012-06-01,60.500000,61.040001,60.049999,60.490002,56.758755,14000
2012-06-04,60.500000,61.490002,60.500000,61.250000,57.471882,11100
2012-06-05,61.279999,61.990002,60.770000,61.070000,57.302986,10000
2012-06-06,61.380001,62.330002,60.970001,62.330002,58.485252,23700
2012-06-07,62.590000,62.590000,61.290001,61.630001,57.828430,11000
2012-06-08,61.200001,62.279999,61.000000,61.770000,57.959805,20400
2012-06-11,62.150002,62.470001,61.020000,61.029999,57.265446,12900
2012-06-12,61.049999,61.560001,61.000000,61.480000,57.687687,11400
2012-06-13,61.389999,61.480000,60.580002,60.740002,56.993332,6500
2012-06-14,60.740002,61.980000,60.630001,61.970001,58.147461,14200
2012-06-15,61.799999,62.500000,61.570000,62.139999,58.306973,21000
2012-06-18,62.119999,62.150002,61.080002,61.630001,57.828430,12300
2012-06-19,61.439999,63.290001,61.360001,63.220001,59.320358,13400
2012-06-20,63.500000,63.919998,62.810001,63.669998,59.742596,19900
2012-06-21,63.630001,63.630001,62.119999,62.430000,58.579075,16600
2012-06-22,62.599998,63.459999,62.150002,63.389999,59.479877,39200
2012-06-25,63.169998,63.930000,62.849998,63.669998,59.742596,8300
2012-06-26,63.970001,64.000000,63.049999,63.599998,59.676910,4600
2012-06-27,63.630001,63.770000,63.369999,63.770000,59.836437,17200
2012-06-28,63.400002,64.000000,63.040001,63.980000,60.033474,9800
2012-06-29,64.489998,64.830002,63.529999,64.279999,60.314960,19600
2012-07-02,64.510002,65.000000,63.380001,64.989998,60.981159,11400
2012-07-03,65.000000,65.040001,64.699997,65.040001,61.028088,4600
2012-07-05,65.040001,65.110001,64.330002,64.989998,60.981159,6300
2012-07-06,64.500000,64.989998,64.389999,64.760002,60.765362,14800
2012-07-09,64.940002,65.419998,64.510002,65.059998,61.046860,12000
2012-07-10,65.089996,65.470001,64.199997,64.269997,60.305584,13400
2012-07-11,64.500000,66.760002,64.279999,66.059998,61.985153,17200
2012-07-12,65.279999,66.489998,65.010002,65.809998,61.750591,8100
2012-07-13,65.849998,66.900002,65.360001,66.470001,62.369896,15700
2012-07-16,66.529999,66.599998,65.540001,65.750000,61.694283,10400
2012-07-17,66.169998,66.919998,65.449997,66.680000,62.566933,10200
2012-07-18,67.550003,67.580002,66.550003,66.919998,62.792118,32400
2012-07-19,67.400002,67.660004,66.599998,66.989998,62.857807,11800
2012-07-20,66.970001,67.580002,65.449997,65.839996,61.778744,8800
2012-07-23,66.080002,67.190002,65.510002,66.680000,62.566933,10600
2012-07-24,67.139999,67.440002,65.419998,65.709999,61.656761,10200
2012-07-25,66.120003,66.889999,65.680000,66.059998,61.985153,8600
2012-07-26,66.550003,66.809998,65.190002,66.000000,61.928875,9200
2012-07-27,66.129997,67.089996,66.129997,67.040001,62.904728,9000
2012-07-30,67.190002,67.639999,65.489998,67.150002,63.007927,10900
2012-07-31,66.980003,67.930000,66.980003,67.169998,63.026695,9700
2012-08-01,67.919998,67.919998,65.980003,65.980003,62.141384,19000
2012-08-02,65.879997,66.269997,65.019997,65.309998,61.510368,8300
2012-08-03,66.190002,67.750000,65.559998,67.550003,63.620064,10400
2012-08-06,68.199997,68.360001,67.599998,67.860001,63.912006,11400
2012-08-07,68.250000,68.750000,67.580002,68.529999,64.543030,29900
2012-08-08,67.860001,68.320000,66.750000,67.160004,63.252747,11300
2012-08-09,67.019997,67.019997,66.209999,66.489998,62.621708,10500
2012-08-10,66.000000,67.169998,66.000000,66.279999,62.423950,5900
2012-08-13,66.489998,66.489998,65.000000,65.930000,62.094307,11800
2012-08-14,65.930000,66.400002,65.000000,66.019997,62.179054,6700
2012-08-15,66.129997,66.190002,65.089996,66.070000,62.226166,4200
2012-08-16,66.000000,66.790001,65.650002,66.760002,62.876003,24000
2012-08-17,66.559998,67.489998,66.559998,67.440002,63.516453,8600
2012-08-20,67.559998,67.680000,66.900002,67.599998,63.667145,10100
2012-08-21,67.559998,67.750000,66.050003,66.059998,62.216721,13100
2012-08-22,66.279999,66.599998,66.019997,66.260002,62.405094,9500
2012-08-23,66.010002,66.489998,65.650002,66.260002,62.405094,8200
2012-08-24,66.349998,66.889999,66.059998,66.879997,62.989021,4800
2012-08-27,66.860001,67.849998,66.080002,67.849998,63.902630,8700
2012-08-28,67.910004,68.410004,67.000000,68.410004,64.430038,12500
2012-08-29,68.300003,68.989998,68.010002,68.330002,64.354683,12300
2012-08-30,68.629997,68.849998,67.540001,67.889999,63.940281,6000
2012-08-31,68.279999,69.000000,68.180000,68.639999,64.646637,16900
2012-09-04,68.309998,68.580002,67.980003,68.099998,64.138039,13000
2012-09-05,68.370003,68.970001,68.349998,68.739998,64.740822,13700
2012-09-06,69.000000,69.150002,68.099998,68.730003,64.731407,19500
2012-09-07,68.849998,68.959999,68.269997,68.540001,64.552467,11400
2012-09-10,68.470001,68.949997,68.000000,68.120003,64.156883,14200
2012-09-11,68.120003,68.750000,67.919998,68.099998,64.138039,7200
2012-09-12,68.480003,68.480003,67.000000,67.330002,63.412846,9900
2012-09-13,67.209999,69.000000,67.209999,68.160004,64.194565,12100
2012-09-14,68.480003,68.620003,68.089996,68.320000,64.345261,13600
2012-09-17,68.779999,68.910004,67.540001,67.959999,64.006203,10000
2012-09-18,67.739998,67.750000,67.250000,67.410004,63.488201,12400
2012-09-19,66.610001,67.349998,66.019997,66.800003,62.913704,28000
2012-09-20,66.489998,67.180000,66.180000,66.669998,62.791245,15000
2012-09-21,67.430000,67.699997,66.970001,67.000000,63.102058,20300
2012-09-24,67.050003,67.519997,66.680000,66.769997,62.885429,20000
2012-09-25,67.330002,67.800003,66.129997,66.269997,62.414513,17300
2012-09-26,66.699997,68.099998,66.699997,67.800003,63.855499,10200
2012-09-27,67.620003,68.769997,67.089996,68.580002,64.590141,13600
2012-09-28,68.139999,68.570000,67.239998,68.099998,64.138039,14400
2012-10-01,68.360001,69.169998,68.099998,69.010002,64.995110,14600
2012-10-02,69.000000,69.190002,68.820000,69.000000,64.985695,11100
2012-10-03,69.199997,69.199997,68.070000,68.650002,64.656059,9900
2012-10-04,68.639999,69.080002,68.410004,69.080002,65.061035,8600
2012-10-05,69.290001,69.970001,69.080002,69.449997,65.409515,21600
2012-10-08,69.080002,69.940002,69.019997,69.449997,65.409515,5400
2012-10-09,69.440002,69.440002,68.000000,68.070000,64.109810,12400
2012-10-10,68.349998,68.860001,68.139999,68.660004,64.665489,7600
2012-10-11,68.830002,69.830002,68.650002,69.269997,65.239990,15300
2012-10-12,69.540001,69.720001,68.839996,69.010002,64.995110,4100
2012-10-15,69.269997,69.940002,69.150002,69.940002,65.871017,7300
2012-10-16,70.000000,70.239998,69.650002,70.000000,65.927505,7000
2012-10-17,70.300003,70.900002,69.760002,69.940002,65.871017,14300
2012-10-18,69.750000,70.930000,68.449997,70.269997,66.181801,16000
2012-10-19,69.820000,70.769997,68.000000,68.559998,64.571312,15500
2012-10-22,68.489998,69.959999,68.489998,68.720001,64.721970,13200
2012-10-23,68.440002,68.440002,67.510002,68.010002,64.053314,9300
2012-10-24,68.019997,69.309998,68.019997,68.720001,64.721970,3800
2012-10-25,69.269997,69.510002,68.559998,68.750000,64.750244,6500
2012-10-26,68.400002,68.949997,67.800003,68.349998,64.373512,16300
2012-10-31,68.570000,68.809998,68.230003,68.739998,64.978485,9000
2012-11-01,68.980003,70.000000,68.709999,69.639999,65.829239,22800
2012-11-02,70.000000,70.000000,68.330002,68.720001,64.959572,20800
2012-11-05,69.000000,69.910004,68.199997,68.379997,64.638184,12900
2012-11-06,68.739998,69.650002,68.389999,69.089996,65.309319,9000
2012-11-07,68.709999,68.790001,66.540001,66.540001,62.898872,16900
2012-11-08,66.820000,67.540001,64.000000,64.220001,60.705807,20700
2012-11-09,64.000000,64.849998,62.099998,63.630001,60.148109,15300
2012-11-12,64.040001,64.779999,63.950001,64.080002,60.573490,6500
2012-11-13,64.190002,64.400002,63.410000,64.230003,60.715271,13800
2012-11-14,64.150002,64.389999,63.299999,63.400002,59.930698,5900
2012-11-15,63.090000,63.200001,61.070000,62.369999,58.957058,13600
2012-11-16,61.810001,63.830002,61.759998,62.930000,59.486427,26000
2012-11-19,64.449997,65.589996,63.610001,64.980003,61.424225,21400
2012-11-20,65.000000,66.260002,64.260002,65.199997,61.632202,7400
2012-11-21,65.580002,65.580002,64.849998,65.500000,61.915779,3500
2012-11-23,65.709999,66.980003,65.709999,66.599998,62.955578,7600
2012-11-26,66.339996,67.910004,66.339996,67.690002,63.985928,11800
2012-11-27,67.809998,68.750000,66.500000,66.919998,63.258072,19300
2012-11-28,66.900002,67.910004,66.570000,67.250000,63.570000,11900
2012-11-29,67.580002,68.470001,67.000000,67.860001,64.146637,11000
2012-11-30,67.800003,69.000000,67.349998,68.639999,64.883965,23200
2012-12-03,69.000000,69.000000,67.250000,67.800003,64.089912,24400
2012-12-04,68.000000,68.779999,67.580002,68.629997,64.874512,5700
2012-12-05,68.750000,68.860001,68.379997,68.389999,64.647644,4200
2012-12-06,68.180000,68.989998,67.389999,68.300003,64.562592,4400
2012-12-07,68.550003,68.550003,66.650002,66.949997,63.286430,18000
2012-12-10,66.769997,67.000000,66.470001,66.989998,63.324249,10900
2012-12-11,67.180000,67.500000,66.699997,67.470001,63.777977,7400
2012-12-12,68.440002,68.470001,66.639999,66.870003,63.210812,20100
2012-12-13,66.440002,67.809998,66.129997,67.230003,63.551105,8700
2012-12-14,67.650002,67.650002,66.760002,67.120003,63.447140,4100
2012-12-17,66.949997,67.949997,66.750000,67.680000,63.976490,17000
2012-12-18,67.570000,67.940002,67.459999,67.750000,64.042664,3600
2012-12-19,67.580002,67.739998,66.690002,67.260002,63.579472,12600
2012-12-20,67.129997,68.489998,67.129997,68.489998,64.742165,8000
2012-12-21,67.980003,68.470001,66.139999,68.349998,64.609833,33100
2012-12-24,68.199997,68.199997,66.910004,68.029999,64.307350,2700
2012-12-26,68.400002,68.400002,65.500000,65.699997,62.104836,23700
2012-12-27,65.940002,66.760002,65.000000,66.459999,62.823261,5200
2012-12-28,66.279999,66.279999,65.019997,65.580002,61.991386,8500
2012-12-31,65.320000,66.500000,65.099998,66.500000,62.861065,17400
2013-01-02,68.500000,69.500000,67.680000,69.330002,65.536209,31400
2013-01-03,69.639999,69.639999,67.779999,68.620003,64.865059,7800
2013-01-04,68.989998,69.309998,68.290001,68.699997,64.940674,7800
2013-01-07,68.519997,68.980003,67.190002,67.519997,63.825245,7500
2013-01-08,67.669998,67.669998,66.500000,66.500000,62.861065,10800
2013-01-09,66.669998,67.239998,66.500000,66.820000,63.163548,10300
2013-01-10,66.989998,67.250000,66.000000,66.680000,63.031216,13500
2013-01-11,66.830002,67.000000,66.309998,66.459999,62.823261,3100
2013-01-14,66.519997,66.519997,66.010002,66.089996,62.473495,6400
2013-01-15,65.839996,67.000000,65.550003,66.150002,62.530212,6600
2013-01-16,66.000000,66.430000,65.699997,65.980003,62.369511,14900
2013-01-17,65.879997,66.500000,65.750000,66.470001,62.832722,8900
2013-01-18,66.190002,66.300003,65.949997,65.959999,62.350616,9700
2013-01-22,65.949997,66.290001,65.279999,65.599998,62.010311,22900
2013-01-23,65.830002,65.830002,64.680000,64.970001,61.414791,28400
2013-01-24,65.290001,66.029999,64.000000,64.500000,60.970512,18000
2013-01-25,64.900002,64.900002,64.059998,64.260002,60.743637,12900
2013-01-28,64.669998,65.570000,64.269997,65.449997,61.868511,14900
2013-01-29,65.269997,65.660004,65.150002,65.410004,61.830704,9000
2013-01-30,65.080002,65.129997,64.500000,64.510002,61.213921,20800
2013-01-31,64.510002,65.080002,64.500000,64.730003,61.422680,10600
2013-02-01,64.730003,65.169998,64.730003,64.989998,61.669380,11600
2013-02-04,64.650002,64.980003,63.799999,63.910000,60.644569,8900
2013-02-05,64.190002,64.809998,64.019997,64.290001,61.005150,6000
2013-02-06,64.389999,64.389999,63.959999,63.990002,60.720490,12200
2013-02-07,64.000000,64.080002,63.000000,63.209999,59.980335,11000
2013-02-08,63.480000,63.779999,63.230000,63.410000,60.170124,8700
2013-02-11,63.480000,63.580002,63.029999,63.040001,59.819027,8200
2013-02-12,63.049999,63.389999,63.000000,63.160000,59.932899,8200
2013-02-13,63.200001,63.779999,63.200001,63.650002,60.397865,6000
2013-02-14,63.500000,63.990002,63.070000,63.639999,60.388378,9500
2013-02-15,64.139999,65.699997,63.500000,64.129997,60.853329,57700
2013-02-19,63.570000,64.760002,62.580002,62.849998,59.638725,31000
2013-02-20,62.840000,63.590000,62.040001,62.889999,59.676689,28700
2013-02-21,63.040001,63.639999,62.860001,63.040001,59.819027,11500
2013-02-22,63.490002,64.180000,63.049999,64.169998,60.891296,17300
2013-02-25,64.440002,64.699997,63.919998,63.970001,60.701519,9900
2013-02-26,64.300003,64.699997,64.019997,64.290001,61.005150,36100
2013-02-27,64.389999,64.940002,64.260002,64.709999,61.403706,29100
2013-02-28,64.709999,65.610001,64.570000,65.430000,62.086918,16400
2013-03-01,65.000000,65.669998,64.599998,65.330002,61.992020,7400
2013-03-04,65.510002,66.250000,65.500000,65.970001,62.599327,12400
2013-03-05,66.239998,66.349998,64.110001,64.519997,61.223400,29800
2013-03-06,64.910004,64.910004,63.779999,64.180000,60.900787,18400
2013-03-07,65.000000,65.000000,62.000000,62.439999,59.249676,27100
2013-03-08,62.619999,62.990002,62.400002,62.599998,59.401508,14000
2013-03-11,63.970001,63.970001,62.090000,62.500000,59.306602,19000
2013-03-12,62.340000,62.730000,62.189999,62.380001,59.192749,10400
2013-03-13,62.610001,63.250000,62.610001,62.939999,59.724136,9700
2013-03-14,63.000000,63.000000,62.410000,62.759998,59.553326,12200
2013-03-15,62.750000,63.099998,62.610001,62.799999,59.591290,29200
2013-03-18,62.509998,63.060001,62.509998,62.720001,59.515381,6300
2013-03-19,62.680000,62.919998,61.980000,62.020000,58.851143,14900
2013-03-20,62.480000,62.560001,62.049999,62.560001,59.363552,11400
2013-03-21,62.299999,62.580002,60.700001,60.799999,57.693474,16300
2013-03-22,61.310001,61.560001,60.599998,60.740002,57.636543,13000
2013-03-25,60.779999,61.459999,60.400002,60.590000,57.494205,17200
2013-03-26,60.599998,60.750000,60.000000,60.500000,57.408810,17900
2013-03-27,60.000000,60.290001,59.869999,60.090000,57.019753,18200
2013-03-28,60.250000,60.509998,60.009998,60.320000,57.237999,20700
2013-04-01,60.500000,61.000000,60.009998,60.980000,57.864285,15100
2013-04-02,61.099998,61.700001,60.580002,61.290001,58.158447,14100
2013-04-03,61.669998,61.669998,60.610001,60.610001,57.513184,12000
2013-04-04,61.139999,61.689999,61.139999,61.680000,58.528511,8600
2013-04-05,61.299999,61.980000,61.259998,61.480000,58.338734,11500
2013-04-08,61.500000,61.840000,60.060001,60.540001,57.446762,22900
2013-04-09,60.830002,61.000000,60.009998,60.139999,57.067196,10100
